,booth_id,booth_name,brand_name,address,address_disp,new_address,new_address_disp,homepage,pay_keywords,booth_category,x,y,tel
162,1524863297,하루필름 익선점,하루필름,서울 종로구 익선동 166-41 1층,서울|종로구|익선동|166-41|1층,서울 종로구 수표로28길 21-4,서울|종로구||수표로28길|21-4|1층,https://www.instagram.com/haru.film_iks/,,photoBooth,497751,1131547,010-3345-5680
163,1926715404,인생네컷 북촌2호점,인생네컷,서울 종로구 소격동 18,서울|종로구|소격동|18|,서울 종로구 북촌로5가길 45,서울|종로구||북촌로5가길|45|,https://lifefourcuts.com,제로페이,photoBooth,495854,1133837,
164,1626729415,인생네컷 서울연신내점,인생네컷,서울 은평구 갈현동 399-7 1층 101호,서울|은평구|갈현동|399-7|1층 101호,서울 은평구 연서로29길 8,서울|은평구||연서로29길|8|1층 101호,https://lifefourcuts.com/,제로페이,photoBooth,482180,1144271,010-9939-1817
165,696821099,하루필름 한남점,하루필름,서울 용산구 한남동 685-9,서울|용산구|한남동|685-9|,,,http://harufilm.com,,photoBooth,500019,1121134,0507-1319-0817
166,1668597715,하루필름 강남역점,하루필름,서울 강남구 역삼동 617-4 1층 4호,서울|강남구|역삼동|617-4|1층 4호,서울 강남구 강남대로102길 31,서울|강남구||강남대로102길|31|1층 4호,https://www.instagram.com/haru_film_gn/,,photoBooth,506134,1112118,0507-1306-2968
167,2119064934,포토이즘박스 인사동점,포토이즘박스,서울 종로구 관훈동 74 1층,서울|종로구|관훈동|74|1층,서울 종로구 인사동길 52,서울|종로구||인사동길|52|1층,http://photoism.co.kr,,photoBooth,496525,1131975,
168,379668961,플레이인더박스 중앙대점,플레이인더박스,서울 동작구 흑석동 181-11 1층,서울|동작구|흑석동|181-11|1층,서울 동작구 흑석로 111,서울|동작구||흑석로|111|1층,https://www.playinthebox.co.kr/,,photoBooth,491425,1113638,
169,2028682859,인생네컷 인천부평지점,인생네컷,인천 부평구 부평동 201-13,인천|부평구|부평동|201-13|,인천 부평구 부평대로20번길 21,인천|부평구||부평대로20번길|21|,https://lifefourcuts.com/,제로페이,photoBooth,439065,1109490,010-5555-8613
170,1684548221,하루필름 가로수길점,하루필름,서울 강남구 신사동 516-18 1층 102호,서울|강남구|신사동|516-18|1층 102호,서울 강남구 압구정로2길 57,서울|강남구||압구정로2길|57|1층 102호,https://www.instagram.com/haru_film_grs,,photoBooth,504740,1116335,
171,1780318336,인생네컷 강남역2호점,인생네컷,서울 서초구 서초동 1308-10,서울|서초구|서초동|1308-10|,서울 서초구 서초대로77길 37,서울|서초구||서초대로77길|37|,https://lifefourcuts.com/,제로페이,photoBooth,505550,1111537,010-6206-2523
172,355951327,인생네컷 동대문현대아울렛점,인생네컷,서울 중구 을지로6가 17-2 현대시티아울렛 동대문점,서울|중구|을지로6가|17-2|현대시티아울렛 동대문점,서울 중구 장충단로13길 20,서울|중구||장충단로13길|20|현대시티아울렛 동대문점,https://lifefourcuts.com,,photoBooth,501652,1130331,010-8495-0821
173,1011344784,인생네컷 서울압구정점,인생네컷,서울 강남구 신사동 657-10 102호,서울|강남구|신사동|657-10|102호,서울 강남구 선릉로157길 27,서울|강남구||선릉로157길|27|102호,https://lifefourcuts.com/,제로페이,photoBooth,508300,1118528,010-9175-4886
174,1554315074,인생네컷 서울안국점,인생네컷,서울 종로구 안국동 170 48호,서울|종로구|안국동|170|48호,서울 종로구 윤보선길 10,서울|종로구||윤보선길|10|48호,https://lifefourcuts.com/,,photoBooth,496523,1132501,010-3026-4511
175,2028686293,인생네컷 쌈지길점,인생네컷,서울 종로구 관훈동 38,서울|종로구|관훈동|38|,서울 종로구 인사동길 44,서울|종로구||인사동길|44|,https://lifefourcuts.com/,,photoBooth,496652,1131894,010-5819-5654
176,2099879850,포토시그니처 서촌점,포토시그니처,서울 종로구 체부동 42 1층,서울|종로구|체부동|42|1층,서울 종로구 자하문로 15,서울|종로구||자하문로|15|1층,,,photoBooth,493805,1132760,
177,1787474181,하루필름 혜화마로니에점,하루필름,서울 종로구 동숭동 1-77 1층,서울|종로구|동숭동|1-77|1층,서울 종로구 대학로8가길 93,서울|종로구||대학로8가길|93|1층,http://harufilm.com,,photoBooth,500780,1133985,
178,696798030,하루필름 안국점,하루필름,서울 종로구 화동 118,서울|종로구|화동|118|,서울 종로구 북촌로5길 24,서울|종로구||북촌로5길|24|,http://harufilm.com,,photoBooth,496387,1133330,0507-1319-0817
179,2125563410,포토이즘박스 가로수길점,포토이즘박스,서울 강남구 신사동 535-23 1층,서울|강남구|신사동|535-23|1층,서울 강남구 강남대로160길 50,서울|강남구||강남대로160길|50|1층,http://photoism.co.kr,,photoBooth,505010,1116929,
180,1241474838,인생네컷 서울혜화점,인생네컷,서울 종로구 명륜2가 186-2,서울|종로구|명륜2가|186-2|,서울 종로구 대명길 42,서울|종로구||대명길|42|,https://lifefourcuts.com/,,photoBooth,499843,1134288,010-8505-2525
181,631243797,포토시그니처 서울강남역1호점,포토시그니처,서울 강남구 역삼동 813,서울|강남구|역삼동|813|,서울 강남구 봉은사로2길 35,서울|강남구||봉은사로2길|35|,http://photosignature.co.kr/,,photoBooth,505863,1111933,
182,699978032,포토시그니처 익선동한옥거리점,포토시그니처,서울 종로구 익선동 166-54,서울|종로구|익선동|166-54|,서울 종로구 수표로28길 17-6,서울|종로구||수표로28길|17-6|,http://photosignature.co.kr,,photoBooth,497704,1131520,070-7635-1137
183,819430539,포토이즘박스 한남점,포토이즘박스,서울 용산구 한남동 683-49 1호,서울|용산구|한남동|683-49|1호,서울 용산구 이태원로54길 52,서울|용산구||이태원로54길|52|1호,http://photoism.co.kr,,photoBooth,500265,1121313,
184,2004678820,하루필름 서울숲점,하루필름,서울 성동구 성수동1가 668-49 1층,서울|성동구|성수동1가|668-49|1층,서울 성동구 서울숲2길 45,서울|성동구||서울숲2길|45|1층,http://harufilm.com,,photoBooth,509633,1124150,
185,1817557242,인생네컷 강남리저브점,인생네컷,서울 강남구 역삼동 619-2 지하 1층 102호,서울|강남구|역삼동|619-2|지하 1층 102호,서울 강남구 강남대로102길 20,서울|강남구||강남대로102길|20|지하 1층 102호,https://lifefourcuts.com/,,photoBooth,506036,1111888,010-6206-2523
186,1629804413,하루필름 성수점,하루필름,서울 성동구 성수동2가 302-36 1층,서울|성동구|성수동2가|302-36|1층,서울 성동구 연무장길 17,서울|성동구||연무장길|17|1층,http://harufilm.com,,photoBooth,511368,1123399,010-7359-3706
187,55662078,인생네컷 서울한양대점,인생네컷,서울 성동구 행당동 6-2 제일빌딩 1층 110호,서울|성동구|행당동|6-2|제일빌딩 1층 110호,서울 성동구 마조로 25,서울|성동구||마조로|25|제일빌딩 1층 110호,https://lifefourcuts.com/,제로페이,photoBooth,509042,1127927,010-8359-6459
188,363621761,인생네컷 김포현대아울렛점,인생네컷,경기 김포시 고촌읍 전호리 654,경기|김포시|고촌읍 전호리|654|,경기 김포시 고촌읍 아라육로152번길 100,경기|김포시|고촌읍|아라육로152번길|100|,https://lifefourcuts.com,,photoBooth,452585,1138295,010-4909-0387
189,1008220614,인생네컷 종로익선2호점,인생네컷,서울 종로구 익선동 166-69,서울|종로구|익선동|166-69|,서울 종로구 수표로28길 17-34,서울|종로구||수표로28길|17-34|,https://lifefourcuts.com/,제로페이,photoBooth,497697,1131697,010-5344-1603
190,2087248091,하루필름 압구정로데오점,하루필름,서울 강남구 신사동 646-22 1층,서울|강남구|신사동|646-22|1층,서울 강남구 언주로164길 41,서울|강남구||언주로164길|41|1층,http://harufilm.com,,photoBooth,508160,1118308,
191,29109630,인생네컷 성수점,인생네컷,서울 성동구 성수동2가 316-43 1층,서울|성동구|성수동2가|316-43|1층,서울 성동구 연무장길 39,서울|성동구||연무장길|39|1층,https://www.instagram.com/life4cut_seongsu/,제로페이,photoBooth,511877,1123206,
192,2062634245,하루필름 연신내점,하루필름,서울 은평구 갈현동 399-23 1층,서울|은평구|갈현동|399-23|1층,서울 은평구 연서로29길 14,서울|은평구||연서로29길|14|1층,http://harufilm.com,,photoBooth,482068,1144327,
193,2002880907,포토시그니처 북촌한옥마을점,포토시그니처,서울 종로구 화동 138-12 1층,서울|종로구|화동|138-12|1층,서울 종로구 북촌로5길 45,서울|종로구||북촌로5길|45|1층,http://photosignature.co.kr/,제로페이,photoBooth,496109,1133289,
194,1736910618,인생네컷 건대점,인생네컷,서울 광진구 화양동 5-72,서울|광진구|화양동|5-72|,서울 광진구 아차산로33길 14,서울|광진구||아차산로33길|14|,https://lifefourcuts.com/,제로페이,photoBooth,515515,1122628,010-6604-3183
195,921853806,포토이즘박스 압구정점,포토이즘박스,서울 강남구 신사동 656-5 1층,서울|강남구|신사동|656-5|1층,서울 강남구 선릉로155길 21,서울|강남구||선릉로155길|21|1층,http://photoism.co.kr,,photoBooth,508397,1118337,
196,755635358,포토이즘박스 강남2호점,포토이즘박스,서울 서초구 서초동 1308-13 1층,서울|서초구|서초동|1308-13|1층,서울 서초구 서초대로77길 31,서울|서초구||서초대로77길|31|1층,http://photoism.co.kr,,photoBooth,505610,1111433,
197,836501182,포토이즘박스 익선동점,포토이즘박스,서울 종로구 익선동 122-1 1층,서울|종로구|익선동|122-1|1층,서울 종로구 돈화문로11나길 32,서울|종로구||돈화문로11나길|32|1층,https://www.instagram.com/photoismbox_ikseondong/,,photoBooth,497841,1131834,
198,186550320,포토이즘박스 동국대점,포토이즘박스,서울 중구 충무로5가 90 1층,서울|중구|충무로5가|90|1층,서울 중구 서애로1길 11,서울|중구||서애로1길|11|1층,,,photoBooth,499690,1128281,
199,330191190,포토이즘박스 연신내점,포토이즘박스,서울 은평구 갈현동 452-31 1층,서울|은평구|갈현동|452-31|1층,서울 은평구 연서로29길 23,서울|은평구||연서로29길|23|1층,http://photoism.co.kr,,photoBooth,481832,1144403,
200,2103372269,인생네컷 고양화정점,인생네컷,경기 고양시 덕양구 화정동 981-1 유퍼스트빌딩 106호,경기|고양시 덕양구|화정동|981-1|유퍼스트빌딩 106호,경기 고양시 덕양구 화신로272번길 48,경기|고양시 덕양구||화신로272번길|48|유퍼스트빌딩 106호,https://lifefourcuts.com/,제로페이;경기지역화폐,photoBooth,462919,1148186,010-4623-8352
201,1512866162,포토이즘박스 혜화점,포토이즘박스,서울 종로구 명륜2가 181 1층,서울|종로구|명륜2가|181|1층,서울 종로구 대명길 34,서울|종로구||대명길|34|1층,http://photoism.co.kr,,photoBooth,499925,1134349,
202,1904691252,하루필름 왕십리점,하루필름,서울 성동구 행당동 3-7 1층,서울|성동구|행당동|3-7|1층,서울 성동구 마조로7길 13,서울|성동구||마조로7길|13|1층,http://harufilm.com,,photoBooth,508788,1128108,
203,1668992486,포토이즘박스 성수점,포토이즘박스,서울 성동구 성수동1가 685-423 지하 1층,서울|성동구|성수동1가|685-423|지하 1층,서울 성동구 서울숲2길 17-2,서울|성동구||서울숲2길|17-2|지하 1층,http://photoism.co.kr,,photoBooth,509000,1124353,
204,152453777,하루필름 안양1번가점,하루필름,경기 안양시 만안구 안양동 674-188 1층,경기|안양시 만안구|안양동|674-188|1층,경기 안양시 만안구 안양로292번길 21,경기|안양시 만안구||안양로292번길|21|1층,http://harufilm.com,,photoBooth,482933,1083253,
205,1824990258,포토이즘박스 북촌점,포토이즘박스,서울 종로구 팔판동 64-2,서울|종로구|팔판동|64-2|,서울 종로구 삼청로 71-1,서울|종로구||삼청로|71-1|,http://photoism.co.kr,,photoBooth,495855,1134000,
206,177775133,포토이즘박스 강남1호점,포토이즘박스,서울 강남구 역삼동 619-3,서울|강남구|역삼동|619-3|,서울 강남구 강남대로102길 16,서울|강남구||강남대로102길|16|,http://photoism.co.kr,,photoBooth,506009,1111846,
207,2097029938,포토이즘박스 대치점,포토이즘박스,서울 강남구 대치동 1016 1층,서울|강남구|대치동|1016|1층,서울 강남구 도곡로78길 7,서울|강남구||도곡로78길|7|1층,http://photoism.co.kr,,photoBooth,513105,1110601,
208,980160117,인생네컷 서울경희대점,인생네컷,서울 동대문구 회기동 45-124,서울|동대문구|회기동|45-124|,서울 동대문구 회기로 151-1,서울|동대문구||회기로|151-1|,https://lifefourcuts.com/,제로페이,photoBooth,511778,1136608,010-9175-4886
209,1641969820,하루필름 건대점,하루필름,서울 광진구 화양동 9-25 1층,서울|광진구|화양동|9-25|1층,서울 광진구 아차산로29길 22,서울|광진구||아차산로29길|22|1층,http://harufilm.com,,photoBooth,515163,1122864,010-6763-4348
210,446552324,인생네컷 일산웨스턴돔점,인생네컷,경기 고양시 일산동구 장항동 858 맥클린21,경기|고양시 일산동구|장항동|858|맥클린21,경기 고양시 일산동구 정발산로 31-21,경기|고양시 일산동구||정발산로|31-21|맥클린21,https://lifefourcuts.com,제로페이,photoBooth,449570,1155098,010-6267-9729
211,1026971500,인생네컷,인생네컷,경기 안양시 동안구 호계동 1046-8 청구랜드 1층,경기|안양시 동안구|호계동|1046-8|청구랜드 1층,경기 안양시 동안구 평촌대로223번길 43,경기|안양시 동안구||평촌대로223번길|43|청구랜드 1층,https://lifefourcuts.com/,제로페이,photoBooth,489667,1080866,
212,910567441,인생네컷 한티역점,인생네컷,서울 강남구 역삼동 756-17 1층 102호,서울|강남구|역삼동|756-17|1층 102호,서울 강남구 선릉로 317,서울|강남구||선릉로|317|1층 102호,https://lifefourcuts.com/,,photoBooth,511450,1110667,010-7727-6434
213,758800130,포토이즘박스 인천부평점,포토이즘박스,인천 부평구 부평동 201-115,인천|부평구|부평동|201-115|,인천 부평구 부평문화로66번길 23,인천|부평구||부평문화로66번길|23|,http://photoism.co.kr,,photoBooth,438982,1109410,
214,278430829,포토시그니처 서울한남점,포토시그니처,서울 용산구 한남동 684,서울|용산구|한남동|684|,서울 용산구 이태원로54길 58-13,서울|용산구||이태원로54길|58-13|,http://photosignature.co.kr,,photoBooth,500105,1121118,
215,719095393,하루필름 잠실새내점,하루필름,서울 송파구 잠실동 184-12 1층,서울|송파구|잠실동|184-12|1층,서울 송파구 백제고분로7길 57,서울|송파구||백제고분로7길|57|1층,https://www.instagram.com/haru_film_js/,,photoBooth,518821,1114283,
216,1655221503,하루필름 구월점,하루필름,인천 남동구 구월동 1464 1층,인천|남동구|구월동|1464|1층,인천 남동구 예술로 126,인천|남동구||예술로|126|1층,,,photoBooth,433786,1096108,
217,78800738,포토이즘박스 도산점,포토이즘박스,서울 강남구 신사동 642-10,서울|강남구|신사동|642-10|,서울 강남구 언주로170길 31,서울|강남구||언주로170길|31|,http://photoism.co.kr,,photoBooth,508031,1118675,
218,756433040,인생네컷 서울북촌점,인생네컷,서울 종로구 재동 26-2,서울|종로구|재동|26-2|,서울 종로구 북촌로 25-1,서울|종로구||북촌로|25-1|,https://lifefourcuts.com/,,photoBooth,496686,1133188,010-5344-1603
219,2008838883,인생네컷 잠실신천점,인생네컷,서울 송파구 잠실동 191-7,서울|송파구|잠실동|191-7|,서울 송파구 백제고분로7길 24,서울|송파구||백제고분로7길|24|,https://lifefourcuts.com/,제로페이,photoBooth,518012,1114174,010-6206-2523
220,333913914,포토시그니처 연신내점,포토시그니처,서울 은평구 갈현동 456-32,서울|은평구|갈현동|456-32|,서울 은평구 연서로29길 5,서울|은평구||연서로29길|5|,http://photosignature.co.kr/,,photoBooth,482234,1144182,
221,448025941,인생네컷 인천청라점,인생네컷,인천 서구 청라동 162-21 영화블렌하임 제비01호,인천|서구|청라동|162-21|영화블렌하임 제비01호,인천 서구 청라라임로 57,인천|서구||청라라임로|57|영화블렌하임 제비01호,https://lifefourcuts.com/,제로페이,photoBooth,423304,1120451,010-8990-5530
222,361576748,인생네컷 서울코엑스점,인생네컷,서울 강남구 삼성동 159,서울|강남구|삼성동|159|,서울 강남구 영동대로 513,서울|강남구||영동대로|513|,https://lifefourcuts.com,,photoBooth,513076,1114545,
223,1886234660,인생네컷 인천완정역점,인생네컷,인천 서구 당하동 1097-9 106호,인천|서구|당하동|1097-9|106호,인천 서구 청마로167번길 3,인천|서구||청마로167번길|3|106호,https://lifefourcuts.com,제로페이,photoBooth,428528,1136950,010-7434-4588
224,818825026,포토이즘박스 마로니에점,포토이즘박스,서울 종로구 동숭동 1-100 1층,서울|종로구|동숭동|1-100|1층,서울 종로구 대학로8가길 111,서울|종로구||대학로8가길|111|1층,http://photoism.co.kr,,photoBooth,500771,1133726,
225,1579416429,인생네컷 서울강남대치점,인생네컷,서울 강남구 대치동 989,서울|강남구|대치동|989|,서울 강남구 삼성로 238,서울|강남구||삼성로|238|,https://lifefourcuts.com,제로페이,photoBooth,513573,1110885,010-6613-1116
226,2012181652,인생네컷 서울은평뉴타운점,인생네컷,서울 은평구 진관동 66-38 은평뉴타운 꿈에그린 301동 1층 131호,서울|은평구|진관동|66-38|은평뉴타운 꿈에그린 301동 1층 131호,서울 은평구 진관3로 33,서울|은평구||진관3로|33|은평뉴타운 꿈에그린 301동 1층 131호,https://lifefourcuts.com/,제로페이,photoBooth,482330,1150010,010-6239-8113
227,374884710,인생네컷 인천부평2호점,인생네컷,인천 부평구 부평동 153-28,인천|부평구|부평동|153-28|,인천 부평구 시장로 20,인천|부평구||시장로|20|,https://lifefourcuts.com,,photoBooth,439254,1109299,010-3255-2261
228,335609478,포토시그니처 강남2호점,포토시그니처,서울 강남구 역삼동 813-13,서울|강남구|역삼동|813-13|,서울 강남구 강남대로102길 13,서울|강남구||강남대로102길|13|,http://photosignature.co.kr,,photoBooth,505936,1111828,
229,428242922,하루필름 성신여대점,하루필름,서울 성북구 동선동3가 233,서울|성북구|동선동3가|233|,서울 성북구 보문로34길 87,서울|성북구||보문로34길|87|,http://harufilm.com/,,photoBooth,504455,1136640,
230,224135866,인생네컷 안양1번가점,인생네컷,경기 안양시 만안구 안양동 674-138 1층,경기|안양시 만안구|안양동|674-138|1층,경기 안양시 만안구 장내로139번길 27,경기|안양시 만안구||장내로139번길|27|1층,https://lifefourcuts.com,,photoBooth,482764,1083213,010-3264-8901
231,1877213099,포토이즘박스 미아사거리점,포토이즘박스,서울 강북구 미아동 55-46 1층,서울|강북구|미아동|55-46|1층,서울 강북구 월계로3길 68,서울|강북구||월계로3길|68|1층,http://photoism.co.kr,,photoBooth,506963,1142515,
232,774755060,인스포토,인스포토,서울 용산구 청파동2가 64-18,서울|용산구|청파동2가|64-18|,서울 용산구 청파로47길 67,서울|용산구||청파로47길|67|,,,photoBooth,492633,1123702,
233,916908689,인생네컷 김포풍무점,인생네컷,경기 김포시 풍무동 109-1 1층 102호,경기|김포시|풍무동|109-1|1층 102호,경기 김포시 풍무로 112,경기|김포시||풍무로|112|1층 102호,https://lifefourcuts.com,제로페이,photoBooth,438789,1140628,010-4785-4556
234,1631067464,인생네컷 서울수유점,인생네컷,서울 강북구 수유동 191-78,서울|강북구|수유동|191-78|,서울 강북구 한천로139길 39,서울|강북구||한천로139길|39|,https://lifefourcuts.com/,제로페이,photoBooth,505567,1149729,010-3746-8650
235,1654377173,포토이즘박스 주안점,포토이즘박스,인천 미추홀구 주안동 141-1,인천|미추홀구|주안동|141-1|,인천 미추홀구 주안로 100,인천|미추홀구||주안로|100|,https://photoism.co.kr,,photoBooth,429375,1101338,
236,343417501,인생네컷 인천논현점,인생네컷,인천 남동구 논현동 624-6 1층 101호,인천|남동구|논현동|624-6|1층 101호,인천 남동구 논고개로123번길 24,인천|남동구||논고개로123번길|24|1층 101호,https://lifefourcuts.com,제로페이,photoBooth,438576,1084214,010-6400-1465
237,292513386,인생네컷 카페성수로드점,인생네컷,서울 성동구 성수동1가 668-30,서울|성동구|성수동1가|668-30|,서울 성동구 서울숲4길 13,서울|성동구||서울숲4길|13|,https://lifefourcuts.com,,photoBooth,509378,1124461,1833-7970
238,358013924,인생네컷 서울숲점,인생네컷,서울 성동구 성수동1가 668-64,서울|성동구|성수동1가|668-64|,서울 성동구 서울숲4길 20,서울|성동구||서울숲4길|20|,https://lifefourcuts.com,,photoBooth,509502,1124356,010-9224-3391
239,579619321,인생네컷 송파방이점,인생네컷,서울 송파구 방이동 34-2,서울|송파구|방이동|34-2|,서울 송파구 오금로11길 11-8,서울|송파구||오금로11길|11-8|,https://lifefourcuts.com/,제로페이,photoBooth,524035,1115431,010-5344-1603
240,152568597,포토이즘박스 종각점,포토이즘박스,서울 종로구 관철동 19-12 1층,서울|종로구|관철동|19-12|1층,서울 종로구 우정국로2길 40,서울|종로구||우정국로2길|40|1층,https://photoism.co.kr/,,photoBooth,496736,1130544,
241,855738287,포토이즘박스 성신여대점,포토이즘박스,서울 성북구 동선동1가 26 1층,서울|성북구|동선동1가|26|1층,서울 성북구 동소문로22길 36,서울|성북구||동소문로22길|36|1층,http://photoism.co.kr,,photoBooth,503983,1136631,
242,843443507,포토이즘박스 건대점,포토이즘박스,서울 광진구 화양동 48-25 1층,서울|광진구|화양동|48-25|1층,서울 광진구 아차산로29길 7,서울|광진구||아차산로29길|7|1층,http://photoism.co.kr,,photoBooth,515056,1122726,
243,2048019511,인생네컷 고양삼송점,인생네컷,경기 고양시 덕양구 신원동 627-2 새한일프라자 1층 103호,경기|고양시 덕양구|신원동|627-2|새한일프라자 1층 103호,경기 고양시 덕양구 권율대로 894,경기|고양시 덕양구||권율대로|894|새한일프라자 1층 103호,https://lifefourcuts.com/,제로페이,photoBooth,475821,1156567,010-7327-8820
244,845203627,포토이즘박스 범계점,포토이즘박스,경기 안양시 동안구 호계동 1045-9 101호,경기|안양시 동안구|호계동|1045-9|101호,경기 안양시 동안구 평촌대로223번길 42,경기|안양시 동안구||평촌대로223번길|42|101호,http://photoism.co.kr,,photoBooth,489660,1080993,
245,638030969,포토시그니처 성수동카페거리점,포토시그니처,서울 성동구 성수동2가 321,서울|성동구|성수동2가|321|,서울 성동구 연무장길 50,서울|성동구||연무장길|50|,http://photosignature.co.kr/,제로페이,photoBooth,512116,1123056,
246,1917038709,하루필름 일산웨돔점,하루필름,경기 고양시 일산동구 장항동 868 A동 1층 101-1호,경기|고양시 일산동구|장항동|868|A동 1층 101-1호,경기 고양시 일산동구 정발산로 24,경기|고양시 일산동구||정발산로|24|A동 1층 101-1호,http://instagram.com/haru.film_ls,,photoBooth,449742,1154581,
247,1977567269,하루필름 혜화소나무길점,하루필름,서울 종로구 명륜4가 160 1층,서울|종로구|명륜4가|160|1층,서울 종로구 대학로11길 36,서울|종로구||대학로11길|36|1층,http://harufilm.com,,photoBooth,499950,1134108,
248,300908857,인생네컷 부평지하상가로드점,인생네컷,인천 부평구 부평동 738-21 부평민자역사 지하 2층 32호,인천|부평구|부평동|738-21|부평민자역사 지하 2층 32호,인천 부평구 광장로 16,인천|부평구||광장로|16|부평민자역사 지하 2층 32호,https://lifefourcuts.com,,photoBooth,438816,1108592,010-8020-0202
249,663717413,포토이즘박스 잠실새내역점,포토이즘박스,서울 송파구 잠실동 189-12 1층,서울|송파구|잠실동|189-12|1층,서울 송파구 백제고분로7길 32,서울|송파구||백제고분로7길|32|1층,http://photoism.co.kr,,photoBooth,518208,1114238,
250,1722490652,인생네컷 안양평촌학원가점,인생네컷,경기 안양시 동안구 평촌동 922-3 갈미오앤엠프라자,경기|안양시 동안구|평촌동|922-3|갈미오앤엠프라자,경기 안양시 동안구 평촌대로 120,경기|안양시 동안구||평촌대로|120|갈미오앤엠프라자,https://lifefourcuts.com/,제로페이,photoBooth,491322,1078868,070-4148-1110
251,1247830934,포토시그니처 소격동점,포토시그니처,서울 종로구 소격동 150 1층,서울|종로구|소격동|150|1층,서울 종로구 율곡로3길 73-1,서울|종로구||율곡로3길|73-1|1층,http://photosignature.co.kr/,제로페이,photoBooth,496027,1133155,
252,97362914,포토이즘박스 고대안암점,포토이즘박스,서울 성북구 안암동5가 103-111,서울|성북구|안암동5가|103-111|,서울 성북구 고려대로26길 5,서울|성북구||고려대로26길|5|,http://photoism.co.kr,,photoBooth,506627,1135126,
253,856186814,포토이즘박스 엔터식스점,포토이즘박스,서울 성동구 행당동 168-151 엔터식스 지하 1층,서울|성동구|행당동|168-151|엔터식스 지하 1층,서울 성동구 왕십리광장로 17,서울|성동구||왕십리광장로|17|엔터식스 지하 1층,http://photoism.co.kr,,photoBooth,508480,1128310,
254,354500748,인생네컷 서울개포역점,인생네컷,서울 강남구 개포동 186-15 소망빌딩 108호,서울|강남구|개포동|186-15|소망빌딩 108호,서울 강남구 개포로 508,서울|강남구||개포로|508|소망빌딩 108호,https://lifefourcuts.com,,photoBooth,515025,1108278,02-6339-1115
255,139128560,포토시그니처 가로수길점,포토시그니처,서울 강남구 신사동 516-11 1층,서울|강남구|신사동|516-11|1층,서울 강남구 강남대로154길 43,서울|강남구||강남대로154길|43|1층,http://photosignature.co.kr/,,photoBooth,504950,1116440,
256,965549028,포토이즘박스 세종대점,포토이즘박스,서울 광진구 화양동 18-26 1층,서울|광진구|화양동|18-26|1층,서울 광진구 동일로30길 51,서울|광진구||동일로30길|51|1층,http://photoism.co.kr,,photoBooth,515513,1124465,
257,136449151,인생네컷 인하대점,인생네컷,인천 미추홀구 용현동 191-90,인천|미추홀구|용현동|191-90|,인천 미추홀구 경인남길30번길 50,인천|미추홀구||경인남길30번길|50|,https://lifefourcuts.com/,,photoBooth,424159,1097979,010-9489-5655
258,279037434,인생네컷 세종대점,인생네컷,서울 광진구 화양동 111-102 1층 101호,서울|광진구|화양동|111-102|1층 101호,서울 광진구 광나루로 382,서울|광진구||광나루로|382|1층 101호,https://lifefourcuts.com/,,photoBooth,515921,1124435,010-7688-6672
259,650856667,인생네컷 잠실송파점,인생네컷,서울 송파구 송파동 42-1 1층,서울|송파구|송파동|42-1|1층,서울 송파구 백제고분로45길 17,서울|송파구||백제고분로45길|17|1층,https://lifefourcuts.com,제로페이,photoBooth,524207,1113965,010-5344-1603
260,219910951,인생네컷 안양범계점,인생네컷,경기 안양시 동안구 호계동 1045-3,경기|안양시 동안구|호계동|1045-3|,경기 안양시 동안구 평촌대로223번길 64,경기|안양시 동안구||평촌대로223번길|64|,http://www.instagram.com/the_self_studio,제로페이,photoBooth,489444,1080874,010-3860-0546
261,1511161896,포토이즘 박스 종암점,포토이즘박스,서울 성북구 종암동 16-16 103호,서울|성북구|종암동|16-16|103호,서울 성북구 종암로18길 3-4,서울|성북구||종암로18길|3-4|103호,http://www.instagram.com/photoismbox_jongamdong,,photoBooth,507721,1138706,010-6265-5813
262,173185969,포토스트리트 숙대입구점,포토스트리트,서울 용산구 갈월동 69-47 1층,서울|용산구|갈월동|69-47|1층,서울 용산구 한강대로87길 6,서울|용산구||한강대로87길|6|1층,http://photostreet.co.kr/,,photoBooth,493733,1123569,
263,290056675,인생네컷 방이먹자로드점,인생네컷,서울 송파구 방이동 64,서울|송파구|방이동|64|,서울 송파구 오금로11길 6,서울|송파구||오금로11길|6|,https://lifefourcuts.com,,photoBooth,523860,1115223,010-2279-1342
264,1877028815,포토이즘박스 인천연수점,포토이즘박스,인천 연수구 연수동 596-7 1층 102호,인천|연수구|연수동|596-7|1층 102호,인천 연수구 용담로 115,인천|연수구||용담로|115|1층 102호,http://photoism.co.kr,,photoBooth,428698,1087828,
265,988955691,포토시그니처 서울대학로점,포토시그니처,서울 종로구 명륜4가 59-3,서울|종로구|명륜4가|59-3|,서울 종로구 대명길 37,서울|종로구||대명길|37|,http://photosignature.co.kr,제로페이,photoBooth,499909,1134264,
266,267849392,인생네컷 미아로드점,인생네컷,서울 강북구 미아동 1357-6 미아프라자,서울|강북구|미아동|1357-6|미아프라자,서울 강북구 삼양로27길 35-21,서울|강북구||삼양로27길|35-21|미아프라자,https://lifefourcuts.com/,,photoBooth,504179,1143996,010-8650-8338
